id,user_id,product_id,variant_id,quantity,created_at,updated_at
b8accfb2-7e7f-451f-9233-26080e2dc7ee,6f28061d-732b-4a6a-8acb-fca7f665b58e,5adb709a-3442-4a19-88f1-9ad37b4012bd,a630f4f6-93c4-4ed2-a708-35a4ab1db1d9,1,2025-10-04 18:52:54.756240+00,2025-10-04 18:54:15.756240+00
83b6e471-52b9-4859-bc4f-9bfb3a1e7ecb,6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,783a36aa-334d-4e88-88cf-65b04f6a0fc3,da5b40b9-dd00-40a2-ae26-61dffaed58d7,2,2025-08-24 06:26:06.756240+00,2025-08-24 06:27:26.756240+00
364c2004-19ea-46c7-8dcb-35986a277b28,6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,d9fd706a-05fe-4cbf-aa17-ef87fba1bb1b,36823b9c-0525-40aa-be51-e57a5bfb6cd1,1,2025-08-24 06:26:39.756240+00,2025-08-24 06:27:47.756240+00
d9c07fd6-7925-479f-ad8d-a343164420f0,6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,979f809c-bc8f-4eec-89ce-de32b4175b32,a08e6120-aecf-47ac-b82a-3deeb3e190f1,1,2025-09-27 02:45:12.756240+00,2025-09-27 02:46:28.756240+00
81afc6e1-7887-4efc-805d-2671aee0f781,6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,274fb507-6d75-46b0-87f5-8d873644c52c,9bba37b9-5099-4190-a8eb-08fb51c3538b,1,2025-08-18 03:05:26.756240+00,2025-08-18 03:05:40.756240+00
00ae0f64-f1a6-40aa-b05e-47d249deb25c,11a15f12-e862-4bb5-9169-b64a1401331b,4b118e6e-16fe-4b89-b29c-17edd6303d62,70a11d7b-a624-4bd5-8b95-7e4f746234c8,1,2025-09-09 21:53:50.756240+00,2025-09-09 21:54:30.756240+00
a7e6b38c-16c4-47d0-8c33-bda597bc6564,11a15f12-e862-4bb5-9169-b64a1401331b,aa9058c2-3702-4840-909d-4536f8ef27e7,53a0e632-c21a-4e77-b3e0-3a0672b44d6d,1,2025-10-07 17:37:59.756240+00,2025-10-07 17:39:13.756240+00
edc0ed96-6a50-432b-9fe3-cc9e8c14c9a6,11a15f12-e862-4bb5-9169-b64a1401331b,b0de0f60-82c8-4e43-a209-4528f01d0b4a,e023286b-ba77-43ea-8ee0-f02e3c772f42,2,2025-10-07 17:38:25.756240+00,2025-10-07 17:39:15.756240+00
0421d8c3-fa65-4250-a298-6540aa52a6ed,5bf23fee-fecd-4fe6-9167-638886e94b07,de2ff47e-217a-4f7d-be31-1b2a9926eda9,40c12a54-1ec6-46b1-b668-829c1653e95c,1,2025-09-12 17:13:05.756240+00,2025-09-12 17:14:28.756240+00
32af10b7-19f6-441c-ad83-2d9a7fb03f55,5bf23fee-fecd-4fe6-9167-638886e94b07,1323fd17-1e4c-4b33-a1a9-6d1ef29bbb23,0871a14c-0b01-4a61-b4e2-e7d31ead3d8f,1,2025-08-13 18:50:45.756240+00,2025-08-13 18:51:56.756240+00
f58ae4a9-7d47-4852-9c56-0a0949998035,5bf23fee-fecd-4fe6-9167-638886e94b07,8b635074-268f-466c-949e-aaaf0b143834,a7915ab5-4f59-42ef-9899-af05570c2362,1,2025-08-13 18:51:25.756240+00,2025-08-13 18:52:00.756240+00
5204d1da-2a74-4ca7-a4c9-ea350937dc99,5bf23fee-fecd-4fe6-9167-638886e94b07,6d056ecb-5e47-44bb-b9ef-d33e87f98d96,78f495d4-109a-4d87-9e88-202641f031d5,2,2025-08-24 12:56:31.756240+00,2025-08-24 12:58:25.756240+00
512366d7-124e-48c8-ac02-8eb3f76b0ea8,5bf23fee-fecd-4fe6-9167-638886e94b07,de2ff47e-217a-4f7d-be31-1b2a9926eda9,40c12a54-1ec6-46b1-b668-829c1653e95c,1,2025-09-21 14:44:03.756240+00,2025-09-21 14:45:20.756240+00
ae7bcde6-80f7-4a65-9d2f-f55b96f45dfe,5bf23fee-fecd-4fe6-9167-638886e94b07,b0925a87-018c-48ca-a1dd-fa67f1d7446a,a730fe49-722d-461a-8290-bb61d5823708,1,2025-08-28 17:50:34.756240+00,2025-08-28 17:52:22.756240+00
4518a731-07b5-4618-90e7-51714256f433,9fd8cf62-8628-4e31-8c09-bed1b3bda164,4f37e0ee-e916-47ea-affc-4d01665bb2db,1f691839-9a4a-46ed-9d11-ec5bc365f1c1,1,2025-09-14 19:45:19.756240+00,2025-09-14 19:45:37.756240+00
47d91e4b-02b5-4e4b-819a-bf3baeca6c4a,9fd8cf62-8628-4e31-8c09-bed1b3bda164,274fb507-6d75-46b0-87f5-8d873644c52c,9bba37b9-5099-4190-a8eb-08fb51c3538b,1,2025-09-12 09:43:45.756240+00,2025-09-12 09:44:53.756240+00
4784225d-e79a-425d-b1b9-72c32225d439,9fd8cf62-8628-4e31-8c09-bed1b3bda164,100a25a8-1074-4082-bf3e-619e6bf0ed06,30da0001-042a-477d-8008-90217ac75308,1,2025-10-07 15:54:47.756240+00,2025-10-07 15:55:33.756240+00
460a6489-727a-48ea-b948-020bcc07846b,9fd8cf62-8628-4e31-8c09-bed1b3bda164,7a199e8b-b8e1-46d2-beb8-99ba92f52dcd,89584e70-28c5-4717-9d91-e21b64675cc6,1,2025-08-22 19:54:13.756240+00,2025-08-22 19:56:06.756240+00
